order_item_id,order_id,product_id,quantity,unit_price
8701,2917,45,4,157.83
8702,2917,12,2,452.49
8703,2917,74,3,429.76
8704,2918,147,1,630.5
8705,2918,141,1,664.67
8706,2918,50,3,370.89
8707,2918,12,1,452.49
8708,2919,64,3,123.33
8709,2919,129,3,356.8
8710,2920,73,1,757.68
8711,2920,71,4,326.37
8712,2920,140,4,80.4
8713,2921,34,4,369.27
8714,2922,94,2,610.92
8715,2923,15,3,715.52
8716,2923,105,4,462.17
8717,2923,53,2,176.09
8718,2924,111,4,781.01
8719,2924,12,2,452.49
8720,2925,12,4,530.19
8721,2925,62,1,302.99
8722,2925,24,4,767.98
8723,2925,112,1,306.6
8724,2925,114,3,709.75
8725,2926,18,2,315.84
8726,2926,100,4,110.82
8727,2926,22,2,759.83
8728,2926,94,2,610.92
8729,2926,12,3,452.49
8730,2927,134,1,14.54
8731,2928,145,2,229.11
8732,2928,56,2,783.92
8733,2928,32,2,176.75
8734,2928,63,3,82.09
8735,2929,70,4,318.37
8736,2929,107,3,22.07
8737,2929,25,1,50.04
8738,2929,85,4,446.02
8739,2929,41,1,574.12
8740,2930,5,3,459.8
8741,2930,139,1,322.53
8742,2930,26,2,266.42
8743,2930,36,2,495.03
8744,2931,101,1,720.77
8745,2931,85,1,446.02
8746,2931,9,1,185.56
8747,2932,143,1,488.21
8748,2932,105,4,462.17
8749,2932,8,3,611.79
8750,2933,129,2,356.8
8751,2933,8,1,611.79
8752,2934,125,2,60.95
8753,2934,134,1,14.54
8754,2934,89,1,164.51
8755,2934,32,3,176.75
8756,2935,36,3,495.03
8757,2935,24,2,767.98
8758,2935,115,2,769.44
8759,2935,27,3,470.69
8760,2936,54,3,119.66
8761,2936,24,4,767.98
8762,2936,57,2,268.77
8763,2936,78,2,789.72
8764,2937,48,1,107.37
8765,2937,58,3,558.64
8766,2937,21,4,658.67
8767,2938,21,1,658.67
8768,2938,45,1,157.83
8769,2939,34,2,369.27
8770,2940,116,2,302.06
8771,2940,107,2,22.07
8772,2940,72,1,248.19
8773,2940,46,4,566.86
8774,2940,114,4,709.75
8775,2941,45,4,157.83
8776,2941,131,1,318.76
8777,2941,6,4,498.94
8778,2941,23,2,701.6
8779,2942,129,1,356.8
8780,2943,39,4,467.56
8781,2944,85,1,446.02
8782,2944,67,4,755.48
8783,2944,54,1,119.66
8784,2944,24,2,767.98
8785,2944,110,1,335.07
8786,2945,69,1,678.97
8787,2945,106,4,256.39
8788,2945,142,1,758.12
8789,2945,120,4,163.71
8790,2945,103,1,163.53
8791,2946,103,1,163.53
8792,2946,83,3,57.87
8793,2946,92,1,416.84
8794,2946,122,1,444.14
8795,2947,123,4,717.17
8796,2947,39,1,467.56
8797,2948,28,2,487.27
8798,2949,84,1,431.32
8799,2949,134,1,14.54
8800,2950,93,3,-549.02
8801,2950,97,3,799.31
8802,2950,58,4,558.64
8803,2950,134,1,14.54
8804,2951,51,1,521.96
8805,2951,120,3,163.71
8806,2951,89,1,164.51
8807,2951,123,4,717.17
8808,2952,102,3,378.83
8809,2952,68,2,636.26
8810,2952,91,1,425.2
8811,2953,70,1,318.37
8812,2954,65,4,748.34
8813,2954,3,4,302.94
8814,2954,17,3,658.83
8815,2954,86,2,35.23
8816,2955,8,1,611.79
8817,2955,36,1,495.03
8818,2955,49,3,186.12
8819,2956,80,2,752.51
8820,2957,146,2,19.08
8821,2958,8,1,611.79
8822,2958,46,2,566.86
8823,2958,76,4,571.36
8824,2958,17,4,658.83
8825,2959,38,2,272.91
8826,2959,31,2,682.52
8827,2959,125,1,60.95
8828,2959,142,1,758.12
8829,2960,49,2,186.12
8830,2960,94,1,610.92
8831,2960,132,3,660.44
8832,2960,118,2,361.9
8833,2961,29,4,474.32
8834,2961,96,2,385.9
8835,2961,99,2,707.47
8836,2961,20,1,511.22
8837,2961,52,4,464.33
8838,2962,28,4,487.27
8839,2963,82,2,558.31
8840,2964,109,2,382.69
8841,2964,22,3,759.83
8842,2965,117,2,723.89
8843,2965,145,2,229.11
8844,2965,21,4,658.67
8845,2965,27,4,470.69
8846,2965,22,1,759.83
8847,2966,25,2,50.04
8848,2966,70,3,318.37
8849,2966,17,1,658.83
8850,2966,111,2,781.01
8851,2967,32,4,176.75
8852,2967,114,4,709.75
8853,2967,5,4,459.8
8854,2968,115,3,646.47
8855,2969,121,1,643.49
8856,2969,4,4,636.38
8857,2970,26,2,266.42
8858,2970,38,1,272.91
8859,2970,92,2,416.84
8860,2970,130,4,778.31
8861,2970,60,3,602.69
8862,2971,136,4,254.21
8863,2971,39,4,467.56
8864,2972,59,2,402.24
8865,2972,41,4,574.12
8866,2972,108,4,596.14
8867,2972,79,1,499.3
8868,2973,19,4,582.15
8869,2973,104,4,556.7
8870,2973,37,3,253.77
8871,2973,125,1,60.95
8872,2974,127,3,349.21
8873,2974,37,2,253.77
8874,2975,15,4,715.52
8875,2976,44,1,14.87
8876,2976,59,3,402.24
8877,2976,122,2,444.14
8878,2976,83,1,57.87
8879,2977,53,4,176.09
8880,2977,116,1,499.37
8881,2977,86,2,35.23
8882,2977,67,4,755.48
8883,2977,92,1,416.84
8884,2978,82,4,558.31
8885,2978,34,1,369.27
8886,2978,74,3,429.76
8887,2978,6,1,498.94
8888,2979,31,3,682.52
8889,2979,146,1,19.08
8890,2979,101,2,720.77
8891,2979,80,3,752.51
8892,2979,43,1,25.96
8893,2980,127,2,349.21
8894,2980,41,3,574.12
8895,2980,108,1,596.14
8896,2980,97,1,799.31
8897,2981,27,1,470.69
8898,2981,77,2,0.0
8899,2981,105,4,462.17
8900,2981,39,3,467.56
8901,2982,19,3,582.15
8902,2982,138,2,126.38
8903,2982,100,1,110.82
8904,2982,145,1,229.11
8905,2983,73,2,757.68
8906,2984,86,1,35.23
8907,2984,59,4,402.24
8908,2984,55,2,472.02
8909,2984,35,1,593.85
8910,2984,74,3,429.76
8911,2985,18,2,315.84
8912,2985,20,3,511.22
8913,2985,31,4,682.52
8914,2986,17,3,658.83
8915,2986,14,4,754.03
8916,2986,80,4,752.51
8917,2987,28,3,487.27
8918,2987,129,4,356.8
8919,2987,95,1,550.05
8920,2988,59,1,402.24
8921,2988,107,3,22.07
8922,2988,109,3,382.69
8923,2988,130,4,778.31
8924,2989,75,1,421.56
8925,2989,73,4,757.68
8926,2989,50,4,370.89
8927,2989,38,2,272.91
8928,2989,9,3,185.56
8929,2990,53,4,176.09
8930,2991,10,3,364.78
8931,2991,13,1,302.7
8932,2991,128,3,383.45
8933,2991,120,2,163.71
8934,2992,117,1,723.89
8935,2992,131,1,318.76
8936,2992,96,1,385.9
8937,2993,35,2,593.85
8938,2993,88,2,581.3
8939,2993,25,4,50.04
8940,2993,15,2,715.52
8941,2994,142,4,758.12
8942,2994,143,1,488.21
8943,2994,115,1,769.44
8944,2994,2,1,603.17
8945,2995,115,3,769.44
8946,2995,10,3,364.78
8947,2995,52,1,457.95
8948,2996,137,3,704.57
8949,2996,59,3,402.24
8950,2996,57,4,268.77
8951,2997,130,2,778.31
8952,2997,103,2,163.53
8953,2998,111,3,781.01
8954,2999,131,2,318.76
8955,2999,37,3,253.77
8956,2999,99,2,707.47
8957,3000,122,4,444.14
8958,3001,27,3,470.69
8959,3002,148,4,777.04
8960,3003,110,3,335.07
8961,3003,139,2,398.92
8962,3003,134,3,14.54
8963,3003,50,4,370.89
8964,3003,86,2,35.23
8965,3004,112,1,306.6
8966,3005,15,4,715.52
8967,3005,63,1,82.09
8968,3005,36,4,495.03
8969,3006,121,3,643.49
8970,3007,130,3,778.31
8971,3007,74,1,429.76
8972,3008,149,2,254.2
8973,3009,120,1,163.71
8974,3009,73,3,757.68
8975,3009,67,2,755.48
8976,3010,114,3,709.75
8977,3010,43,3,25.96
8978,3011,83,2,57.87
8979,3011,47,4,434.59
8980,3011,49,2,186.12
8981,3011,39,4,467.56
8982,3011,82,1,558.31
8983,3012,83,3,57.87
8984,3013,145,4,229.11
8985,3013,16,3,170.96
8986,3013,57,3,268.77
8987,3013,69,3,678.97
8988,3013,121,1,643.49
8989,3014,48,1,107.37
8990,3015,8,2,611.79
8991,3016,15,4,715.52
8992,3017,10,1,364.78
8993,3017,71,4,326.37
8994,3017,63,3,82.09
8995,3018,54,3,119.66
8996,3018,99,3,707.47
8997,3019,77,3,0.0
8998,3019,134,2,14.54
8999,3019,143,4,488.21
9000,3020,48,1,107.37
9001,3020,54,4,119.66
9002,3020,34,4,369.27
9003,3021,122,3,444.14
9004,3022,127,3,349.21
9005,3023,113,4,149.56
9006,3023,117,2,723.89
9007,3023,4,4,636.38
9008,3023,49,2,186.12
9009,3024,95,2,550.05
9010,3024,9,4,185.56
9011,3024,23,2,701.6
9012,3024,48,3,107.37
9013,3025,60,3,602.69
9014,3025,102,4,378.83
9015,3025,80,4,752.51
9016,3026,149,1,254.2
9017,3026,135,4,457.51
9018,3026,16,1,170.96
9019,3026,50,3,370.89
9020,3026,43,3,25.96
9021,3027,8,2,611.79
9022,3028,133,2,53.99
9023,3028,122,1,444.14
9024,3028,15,3,715.52
9025,3028,51,2,521.96
9026,3029,99,3,707.47
9027,3029,6,2,498.94
9028,3030,76,4,571.36
9029,3031,60,1,602.69
9030,3032,100,4,110.82
9031,3032,53,1,176.09
9032,3032,138,4,126.38
9033,3032,97,1,799.31
9034,3032,76,4,571.36
9035,3033,34,4,369.27
9036,3033,57,1,268.77
9037,3033,17,1,658.83
9038,3033,105,3,462.17
9039,3033,38,2,272.91
9040,3034,126,3,101.97
9041,3034,16,3,170.96
9042,3034,150,2,484.06
9043,3035,94,4,610.92
9044,3036,53,1,176.09
9045,3037,26,1,266.42
9046,3037,38,2,272.91
9047,3037,91,1,425.2
9048,3037,126,1,101.97
9049,3038,6,3,498.94
9050,3038,44,1,14.87
9051,3038,25,1,50.04
9052,3039,64,3,123.33
9053,3039,63,2,82.09
9054,3039,34,2,369.27
9055,3039,57,1,268.77
9056,3039,71,4,326.37
9057,3040,6,1,498.94
9058,3040,123,1,717.17
9059,3040,109,3,382.69
9060,3040,39,2,467.56
9061,3041,73,2,868.55
9062,3041,83,3,57.87
9063,3041,87,2,353.29
9064,3041,129,3,356.8
9065,3042,121,2,643.49
9066,3042,133,2,53.99
9067,3042,61,4,0.0
9068,3042,47,1,434.59
9069,3042,58,3,558.64
9070,3043,137,3,704.57
9071,3043,24,3,767.98
9072,3043,41,3,574.12
9073,3043,31,2,682.52
9074,3043,96,4,385.9
9075,3044,27,2,470.69
9076,3045,36,4,495.03
9077,3046,56,2,783.92
9078,3046,78,4,789.72
9079,3047,86,4,35.23
9080,3047,105,2,462.17
9081,3047,75,3,421.56
9082,3048,108,2,596.14
9083,3048,1,1,229.43
9084,3048,51,4,521.96
9085,3048,41,3,574.12
9086,3048,100,3,137.92
9087,3049,62,4,302.99
9088,3049,53,2,176.09
9089,3049,47,4,434.59
9090,3049,73,2,757.68
9091,3050,95,2,550.05
9092,3050,137,3,704.57
9093,3050,65,1,748.34
9094,3050,10,3,364.78
9095,3050,118,2,361.9
9096,3051,16,2,170.96
9097,3051,24,2,767.98
9098,3051,85,4,446.02
9099,3051,74,3,429.76
9100,3052,135,3,457.51
9101,3052,14,2,754.03
9102,3052,142,2,758.12
9103,3052,148,4,777.04
9104,3052,111,4,781.01
9105,3053,1,2,229.43
9106,3053,28,1,487.27
9107,3054,117,4,723.89
9108,3054,4,3,414.81
9109,3054,146,2,19.08
9110,3055,87,1,353.29
9111,3055,114,1,709.75
9112,3055,105,3,462.17
9113,3055,132,3,660.44
9114,3056,53,1,176.09
9115,3056,136,3,254.21
9116,3056,118,2,361.9
9117,3056,41,2,574.12
9118,3056,116,2,499.37
9119,3057,102,2,378.83
9120,3058,67,3,755.48
9121,3058,49,4,186.12
9122,3058,71,1,326.37
9123,3059,2,2,536.34
9124,3059,65,4,748.34
9125,3059,24,2,767.98
9126,3059,146,3,19.08
9127,3060,63,2,82.09
9128,3060,142,4,758.12
9129,3060,140,2,80.4
9130,3060,61,1,0.0
9131,3060,51,2,521.96
9132,3061,4,3,636.38
9133,3061,83,3,57.87
9134,3061,86,2,35.23
9135,3061,18,2,315.84
9136,3061,90,1,503.63
9137,3062,70,1,318.37
9138,3063,62,1,302.99
9139,3063,131,1,318.76
9140,3063,5,4,459.8
9141,3063,66,1,484.78
9142,3063,115,1,769.44
9143,3064,130,1,778.31
9144,3065,19,2,582.15
9145,3065,145,2,229.11
9146,3065,3,2,302.94
9147,3066,21,4,658.67
9148,3066,149,3,254.2
9149,3066,83,4,57.87
9150,3067,10,3,364.78
9151,3068,11,1,117.66
9152,3068,139,4,322.53
9153,3069,44,3,14.87
9154,3069,100,2,110.82
9155,3069,117,2,723.89
9156,3069,77,1,0.0
9157,3070,36,2,495.03
9158,3070,106,4,256.39
9159,3071,130,2,778.31
9160,3071,25,3,42.6
9161,3071,8,2,611.79
9162,3071,92,2,416.84
9163,3072,80,3,752.51
9164,3073,125,1,59.31
9165,3073,22,4,759.83
9166,3074,89,1,164.51
9167,3074,42,1,458.23
9168,3074,49,2,186.12
9169,3074,41,3,574.12
9170,3075,104,2,556.7
9171,3075,124,1,127.43
9172,3076,83,2,57.87
9173,3076,38,3,272.91
9174,3076,17,4,658.83
9175,3076,146,1,20.43
9176,3077,30,2,555.89
9177,3077,121,2,643.49
9178,3077,134,4,14.54
9179,3077,109,3,382.69
9180,3078,16,4,170.96
9181,3078,25,4,50.04
9182,3078,120,1,163.71
9183,3079,107,1,23.24
9184,3079,144,1,507.04
9185,3079,2,4,536.34
9186,3079,30,3,466.19
9187,3079,45,3,157.83
9188,3080,42,1,458.23
9189,3080,18,1,315.84
9190,3080,147,1,630.5
9191,3080,53,3,176.09
9192,3081,79,3,499.3
9193,3081,57,2,268.77
9194,3081,36,3,495.03
9195,3081,43,4,25.96
9196,3081,26,2,266.42
9197,3082,92,2,416.84
9198,3082,84,2,431.32
9199,3082,115,4,769.44
9200,3082,91,3,425.2
9201,3082,81,1,226.08
9202,3083,48,2,107.37
9203,3084,135,4,457.51
9204,3084,129,2,356.8
9205,3085,74,4,429.76
9206,3085,28,4,487.27
9207,3085,7,2,797.36
9208,3085,99,4,707.47
9209,3085,150,4,484.06
9210,3086,132,3,660.44
9211,3086,5,2,459.8
9212,3087,112,1,306.6
9213,3087,23,1,701.6
9214,3087,149,3,254.2
9215,3087,22,2,759.83
9216,3087,134,3,14.54
9217,3088,41,1,574.12
9218,3088,144,2,507.04
9219,3088,97,1,799.31
9220,3088,74,2,429.76
9221,3089,109,4,382.69
9222,3090,96,4,385.9
9223,3091,69,4,678.97
9224,3091,124,2,127.43
9225,3091,75,3,421.56
9226,3091,6,4,498.94
9227,3092,43,1,25.96
9228,3092,99,3,707.47
9229,3092,105,3,462.17
9230,3092,63,1,82.09
9231,3093,126,2,101.97
9232,3093,73,1,757.68
9233,3093,48,2,107.37
9234,3093,35,2,593.85
9235,3093,66,2,484.78
9236,3094,136,1,254.21
9237,3094,100,4,110.82
9238,3094,3,2,302.94
9239,3095,32,4,176.75
9240,3095,6,4,498.94
9241,3095,119,3,443.26
9242,3095,27,2,470.69
9243,3096,4,4,636.38
9244,3096,115,4,769.44
9245,3097,119,2,443.26
9246,3097,114,4,709.75
9247,3097,98,2,569.99
9248,3098,105,3,462.17
9249,3098,124,1,127.43
9250,3098,65,2,748.34
9251,3098,15,1,715.52
9252,3099,143,2,488.21
9253,3099,32,1,176.75
9254,3099,49,3,186.12
9255,3099,104,4,556.7
9256,3100,99,1,707.47
9257,3100,41,1,574.12
9258,3100,52,4,457.95
9259,3100,28,3,487.27
9260,3100,68,1,636.26
9261,3101,82,4,558.31
9262,3101,45,1,157.83
9263,3101,61,3,0.0
9264,3101,117,4,723.89
9265,3101,80,3,764.17
9266,3102,124,4,127.43
9267,3102,134,4,14.54
9268,3102,97,2,799.31
9269,3102,26,2,266.42
9270,3103,121,4,643.49
9271,3104,123,1,717.17
9272,3104,146,2,19.08
9273,3104,138,2,126.38
9274,3105,128,4,383.45
9275,3105,15,4,715.52
9276,3105,3,1,302.94
9277,3105,74,1,429.76
9278,3106,24,1,767.98
9279,3107,12,3,452.49
9280,3108,140,1,80.4
9281,3108,80,3,752.51
9282,3109,51,3,521.96
9283,3109,147,2,630.5
9284,3109,83,4,57.87
9285,3109,124,3,127.43
9286,3109,107,3,22.07
9287,3110,144,4,507.04
9288,3110,94,4,610.92
9289,3110,106,4,256.39
9290,3110,132,3,660.44
9291,3110,121,1,643.49
9292,3111,135,4,457.51
9293,3111,122,1,444.14
9294,3111,142,3,758.12
9295,3112,41,2,574.12
9296,3113,137,2,704.57
9297,3114,5,4,459.8
9298,3114,112,1,306.6
9299,3114,117,1,723.89
9300,3114,10,4,364.78
9301,3115,84,2,431.32
9302,3115,112,2,306.6
9303,3115,16,2,170.96
9304,3115,97,2,799.31
9305,3115,147,3,630.5
9306,3116,6,4,498.94
9307,3116,37,1,253.77
9308,3117,116,2,499.37
9309,3117,63,1,82.09
9310,3118,36,4,495.03
9311,3118,66,4,484.78
9312,3118,39,1,467.56
9313,3118,149,4,254.2
9314,3119,7,1,797.36
9315,3119,3,4,376.92
9316,3119,48,2,107.37
9317,3119,57,1,268.77
9318,3119,121,2,643.49
9319,3120,150,1,484.06
9320,3120,114,3,709.75
9321,3120,90,3,503.63
9322,3121,57,1,268.77
9323,3121,116,2,499.37
9324,3122,148,2,777.04
9325,3122,86,2,35.23
9326,3123,57,2,268.77
9327,3123,100,1,110.82
9328,3123,77,4,0.0
9329,3123,86,1,35.23
9330,3123,16,2,170.96
9331,3124,80,4,752.51
9332,3124,121,3,643.49
9333,3124,36,4,495.03
9334,3124,106,4,256.39
9335,3125,15,2,715.52
9336,3125,114,1,709.75
9337,3125,54,2,119.66
9338,3125,77,2,0.0
9339,3126,8,4,611.79
9340,3126,85,1,446.02
9341,3127,2,4,536.34
9342,3127,96,1,385.9
9343,3127,63,4,82.09
9344,3127,10,1,364.78
9345,3127,50,3,370.89
9346,3128,70,1,318.37
9347,3128,108,4,596.14
9348,3128,37,2,253.77
9349,3128,116,3,499.37
9350,3129,67,3,755.48
9351,3129,48,3,107.37
9352,3129,65,1,748.34
9353,3129,119,3,443.26
9354,3130,97,4,799.31
9355,3130,55,2,472.02
9356,3130,29,3,474.32
9357,3131,92,2,416.84
9358,3131,35,1,593.85
9359,3132,39,2,467.56
9360,3132,11,1,117.66
9361,3132,3,4,302.94
9362,3133,150,4,484.06
9363,3134,136,4,254.21
9364,3134,137,4,704.57
9365,3134,134,4,14.54
9366,3134,23,4,701.6
9367,3135,80,1,752.51
9368,3135,103,3,163.53
9369,3135,18,3,315.84
9370,3136,94,2,610.92
9371,3137,59,2,402.24
9372,3138,28,2,487.27
9373,3138,3,4,302.94
9374,3138,15,3,715.52
9375,3138,125,3,60.95
9376,3139,76,2,571.36
9377,3139,89,2,164.51
9378,3139,27,2,470.69
9379,3140,122,2,444.14
9380,3140,42,3,458.23
9381,3140,70,3,318.37
9382,3140,135,2,457.51
9383,3140,64,4,123.33
9384,3141,126,4,101.97
9385,3141,29,4,474.32
9386,3141,102,2,378.83
9387,3141,65,2,748.34
9388,3141,99,4,707.47
9389,3142,72,4,248.19
9390,3142,108,4,596.14
9391,3142,49,1,186.12
9392,3143,128,3,383.45
9393,3143,35,4,593.85
9394,3144,57,2,268.77
9395,3144,102,4,378.83
9396,3145,20,3,511.22
9397,3145,148,4,777.04
9398,3145,67,1,755.48
9399,3145,70,4,318.37
9400,3146,64,2,123.33
9401,3146,93,2,-549.02
9402,3146,35,4,593.85
9403,3147,34,1,369.27
9404,3147,112,1,306.6
9405,3148,26,3,266.42
9406,3148,133,1,53.99
9407,3148,3,4,302.94
9408,3148,91,4,425.2
9409,3148,81,1,226.08
9410,3149,13,4,302.7
9411,3149,149,2,254.2
9412,3149,116,2,499.37
9413,3150,77,4,0.0
9414,3150,12,3,452.49
9415,3150,113,1,149.56
9416,3151,56,3,783.92
9417,3151,29,2,474.32
9418,3151,117,3,723.89
9419,3151,119,4,443.26
9420,3152,140,3,80.4
9421,3152,3,4,302.94
9422,3152,147,4,630.5
9423,3153,124,2,127.43
9424,3154,123,1,717.17
9425,3155,66,4,484.78
9426,3155,146,2,19.08
9427,3156,105,2,462.17
9428,3156,125,1,60.95
9429,3156,135,1,457.51
9430,3156,25,4,50.04
9431,3156,54,4,119.66
9432,3157,133,1,53.99
9433,3157,43,4,25.96
9434,3157,131,4,318.76
9435,3157,47,3,434.59
9436,3157,115,3,769.44
9437,3158,109,2,382.69
9438,3158,60,1,602.69
9439,3158,100,3,110.82
9440,3159,138,4,126.38
9441,3159,107,3,22.07
9442,3160,27,3,470.69
9443,3160,31,1,682.52
9444,3160,137,1,704.57
9445,3161,40,3,496.68
9446,3162,122,4,444.14
9447,3162,58,2,558.64
9448,3162,4,2,636.38
9449,3162,134,1,14.54
9450,3162,14,3,754.03
9451,3163,111,4,781.01
9452,3163,1,1,229.43
9453,3164,112,2,306.6
9454,3164,34,3,369.27
9455,3164,39,4,467.56
9456,3164,149,3,254.2
9457,3164,48,1,107.37
9458,3165,115,1,769.44
9459,3165,65,3,748.34
9460,3165,2,4,536.34
9461,3165,4,3,636.38
9462,3166,98,3,569.99
9463,3166,92,2,416.84
9464,3166,40,4,496.68
9465,3166,8,1,611.79
9466,3167,27,2,470.69
9467,3167,16,4,170.96
9468,3167,74,1,429.76
9469,3167,82,3,558.31
9470,3168,105,1,462.17
9471,3168,127,2,384.5
9472,3168,114,4,709.75
9473,3168,78,4,789.72
9474,3169,25,3,50.04
9475,3169,61,4,0.0
9476,3169,82,4,558.31
9477,3169,88,1,581.3
9478,3169,112,3,306.6
9479,3170,15,4,715.52
9480,3170,75,4,421.56
9481,3170,105,4,462.17
9482,3170,18,3,315.84
9483,3171,57,2,268.77
9484,3171,110,2,335.07
9485,3172,39,4,467.56
9486,3172,11,4,117.66
9487,3172,145,3,229.11
9488,3172,112,4,306.6
9489,3173,22,2,759.83
9490,3173,77,4,0.0
9491,3173,60,1,602.69
9492,3174,126,1,101.97
9493,3174,29,2,474.32
9494,3174,90,1,503.63
9495,3174,20,2,511.22
9496,3175,112,1,306.6
9497,3175,64,2,123.33
9498,3175,146,3,19.08
9499,3175,78,2,789.72
9500,3176,66,4,484.78
9501,3176,97,3,799.31
9502,3177,31,4,682.52
9503,3177,119,4,443.26
9504,3177,8,1,611.79
9505,3178,149,3,254.2
9506,3178,71,3,326.37
9507,3178,85,4,446.02
9508,3178,62,3,302.99
9509,3179,9,3,185.56
9510,3179,23,2,701.6
9511,3180,98,4,569.99
9512,3180,137,1,704.57
9513,3180,106,1,256.39
9514,3180,83,3,57.87
9515,3180,3,4,302.94
9516,3181,107,4,22.07
9517,3182,138,3,126.38
9518,3183,60,4,602.69
9519,3183,127,1,399.29
9520,3183,136,4,254.21
9521,3183,36,4,495.03
9522,3183,63,1,82.09
9523,3184,11,1,117.66
9524,3184,8,3,611.79
9525,3184,70,1,243.93
9526,3184,124,4,127.43
9527,3184,48,4,107.37
9528,3185,140,4,80.4
9529,3186,34,3,369.27
9530,3186,91,2,425.2
9531,3187,37,3,253.77
9532,3188,149,3,254.2
9533,3188,4,2,704.03
9534,3188,66,1,484.78
9535,3188,124,1,127.43
9536,3189,79,2,499.3
9537,3189,87,3,353.29
9538,3189,53,4,176.09
9539,3189,51,2,521.96
9540,3189,75,1,421.56
9541,3190,84,3,431.32
9542,3190,7,2,797.36
9543,3190,108,3,596.14
9544,3190,6,1,498.94
9545,3191,61,2,0.0
9546,3191,106,2,256.39
9547,3191,44,1,14.87
9548,3191,90,2,503.63
9549,3192,78,1,789.72
9550,3192,4,1,476.73
9551,3192,5,2,459.8
9552,3192,126,3,101.97
9553,3192,85,4,446.02
9554,3193,24,2,767.98
9555,3193,114,2,709.75
9556,3193,17,3,658.83
9557,3193,54,2,119.66
9558,3193,10,3,364.78
9559,3194,85,1,446.02
9560,3194,97,2,799.31
9561,3195,40,2,496.68
9562,3195,13,4,302.7
9563,3195,6,1,498.94
9564,3196,60,1,602.69
9565,3196,127,3,349.21
9566,3196,63,2,82.09
9567,3197,84,4,431.32
9568,3197,36,4,495.03
9569,3198,60,4,602.69
9570,3199,136,3,254.21
9571,3199,144,2,507.04
9572,3199,121,4,643.49
9573,3199,80,3,752.51
9574,3199,42,2,458.23
9575,3200,129,2,356.8
9576,3200,3,3,302.94
9577,3201,24,4,767.98
9578,3201,95,4,550.05
9579,3201,91,2,425.2
9580,3202,141,3,664.67
9581,3202,133,1,53.99
9582,3202,72,1,248.19
9583,3202,43,1,25.96
9584,3202,60,1,602.69
9585,3203,94,3,610.92
9586,3203,106,4,256.39
9587,3203,32,2,176.75
9588,3204,120,3,163.71
9589,3204,11,3,117.66
9590,3205,128,4,383.45
9591,3205,1,1,229.43
9592,3205,109,4,382.69
9593,3206,131,2,318.76
9594,3206,14,3,754.03
9595,3206,38,4,272.91
9596,3207,80,1,752.51
9597,3207,100,2,110.82
9598,3207,85,4,446.02
9599,3207,68,1,636.26
9600,3207,19,1,582.15
9601,3208,143,4,488.21
9602,3209,95,4,550.05
9603,3209,150,4,484.06
9604,3209,75,3,421.56
9605,3209,143,4,488.21
9606,3210,136,4,240.68
9607,3211,55,1,472.02
9608,3211,43,1,25.96
9609,3211,99,2,707.47
9610,3211,133,1,53.99
9611,3212,83,2,57.87
9612,3212,105,2,462.17
9613,3212,47,1,434.59
9614,3212,72,2,248.19
9615,3212,23,1,701.6
9616,3213,65,2,748.34
9617,3214,33,2,680.29
9618,3214,10,1,364.78
9619,3214,90,3,503.63
9620,3214,18,2,315.84
9621,3214,16,2,170.96
9622,3215,115,4,769.44
9623,3216,61,2,0.0
9624,3217,27,4,470.69
9625,3218,124,2,127.43
9626,3219,24,2,767.98
9627,3219,90,4,503.63
9628,3220,105,4,462.17
9629,3220,62,4,302.99
9630,3220,109,3,382.69
9631,3221,125,1,60.95
9632,3221,80,4,752.51
9633,3221,44,1,14.87
9634,3221,144,2,507.04
9635,3222,14,3,754.03
9636,3222,112,2,306.6
9637,3222,74,1,429.76
9638,3222,82,4,558.31
9639,3223,86,4,35.23
9640,3223,1,4,229.43
9641,3223,42,1,458.23
9642,3223,119,1,443.26
9643,3223,103,3,163.53
9644,3224,73,4,757.68
9645,3224,40,4,496.68
9646,3224,143,3,488.21
9647,3225,47,4,434.59
9648,3225,63,2,82.09
9649,3225,90,1,503.63
9650,3225,88,4,581.3
9651,3225,38,4,272.91
9652,3226,56,3,783.92
9653,3226,28,4,487.27
9654,3226,1,1,229.43
9655,3226,81,4,226.08
9656,3227,15,2,715.52
9657,3228,147,3,630.5
9658,3229,108,1,561.5
9659,3230,142,2,758.12
9660,3230,43,2,25.96
9661,3231,140,4,80.4
9662,3232,140,2,80.4
9663,3232,130,3,778.31
9664,3232,121,2,643.49
9665,3232,32,2,111.62
9666,3233,63,1,82.09
9667,3233,103,4,163.53
9668,3233,120,1,166.85
9669,3233,5,3,459.8
9670,3233,111,3,781.01
9671,3234,54,3,119.66
9672,3234,95,3,550.05
9673,3234,49,3,186.12
9674,3234,78,1,789.72
9675,3234,139,1,322.53
9676,3235,51,1,521.96
9677,3235,48,4,107.37
9678,3235,92,2,416.84
9679,3235,123,3,717.17
9680,3235,147,4,630.5
9681,3236,2,3,536.34
9682,3236,18,1,315.84
9683,3236,62,3,302.99
9684,3237,91,2,425.2
9685,3237,20,3,511.22
9686,3237,41,2,574.12
9687,3238,35,1,593.85
9688,3238,26,2,266.42
9689,3238,11,1,117.66
9690,3239,67,2,755.48
9691,3240,114,4,709.75
9692,3240,54,4,106.15
9693,3240,57,1,268.77
9694,3241,82,3,558.31
9695,3241,56,3,783.92
9696,3242,53,1,176.09
9697,3242,122,2,444.14
9698,3242,50,4,370.89
