order_id,customer_id,order_date,status,payment_method,shipping_cost,discount_pct
1766,1580,2023-11-19 14:10:26,cancelled,debit_card,0.0,10
1767,1600,2025-01-22 19:01:51,processing,debit_card,6.16,5
1768,1484,2024-07-23 13:20:25,completed,debit_card,13.03,10
1769,1370,2024-08-15 08:53:27,completed,wallet,17.47,0
1770,94,2024-09-22 02:05:56,returned,cod,0.37,0
1771,767,2024-10-12 15:06:43,cancelled,debit_card,0.0,0
1772,1255,2025-05-25 21:05:55,completed,cod,12.33,0
1773,1184,2024-03-24 20:28:47,completed,paypal,0.58,5
1774,1912,2024-09-08 13:40:47,completed,wallet,15.68,0
1775,1176,2023-06-13 04:06:55,processing,upi,18.44,0
1776,302,2023-03-18 18:12:30,completed,debit_card,17.95,0
1777,611,2023-07-31 20:02:37,shipped,paypal,5.28,0
1778,1237,2023-09-24 02:30:38,shipped,debit_card,7.32,15
1779,1427,2025-03-17 22:20:07,shipped,paypal,1.23,20
1780,1943,2023-10-19 13:31:57,shipped,upi,18.47,0
1781,374,2024-04-12 03:50:08,completed,upi,3.66,0
1782,667,2023-10-02 08:11:26,completed,credit_card,8.47,5
1783,87,2023-05-29 23:13:59,completed,paypal,20.34,0
1784,1257,2023-10-21 20:49:51,returned,paypal,20.31,20
1785,1249,2023-02-03 14:29:18,shipped,wallet,5.9,10
1786,1790,2023-04-19 19:13:56,shipped,paypal,8.66,5
1787,1307,2024-08-14 20:19:10,shipped,wallet,0.01,0
1788,1339,2024-04-16 03:09:10,completed,upi,9.26,15
1789,320,2023-02-06 10:43:54,completed,debit_card,3.09,5
1790,1364,2023-11-19 17:36:06,completed,wallet,5.86,20
1791,843,2025-04-08 18:11:26,cancelled,wallet,0.0,0
1792,565,2024-11-21 01:34:00,completed,upi,14.31,15
1793,1502,2023-02-26 22:51:36,completed,paypal,11.52,0
1794,143,2023-03-26 21:18:30,shipped,debit_card,15.37,15
1795,1231,2023-11-20 02:50:35,returned,paypal,1.88,0
1796,1982,2023-11-18 11:26:32,processing,credit_card,4.77,0
1797,826,2023-02-02 15:39:58,completed,upi,10.43,15
1798,241,2023-05-04 03:29:59,completed,upi,18.61,0
1799,1974,2024-05-20 19:51:57,completed,upi,4.11,0
1800,66,2025-04-27 18:40:20,completed,wallet,3.89,0
1801,1210,2023-06-02 20:08:35,shipped,credit_card,0.57,10
1802,527,2023-08-22 01:15:48,completed,wallet,7.28,0
1803,888,2024-09-03 14:44:04,cancelled,credit_card,0.0,0
1804,1010,2025-01-01 06:41:28,completed,upi,10.09,0
1805,515,2023-03-25 14:06:55,processing,credit_card,15.75,20
1806,510,2024-11-02 12:17:16,processing,debit_card,0.36,5
1807,1877,2024-10-12 01:52:25,completed,credit_card,18.72,0
1808,1672,2025-06-24 23:49:45,returned,upi,15.45,15
1809,447,2023-03-08 21:03:42,shipped,wallet,15.61,20
1810,1222,2025-06-26 18:47:47,completed,cod,2.59,15
1811,892,2024-11-12 18:51:52,completed,wallet,17.38,0
1812,1321,2023-07-25 11:28:36,shipped,cod,5.45,10
1813,417,2024-05-19 20:32:00,cancelled,wallet,0.0,15
1814,1754,2023-01-04 07:28:57,completed,credit_card,11.06,20
1815,1443,2025-03-19 04:31:35,processing,upi,8.77,10
1816,1228,2023-03-16 12:40:48,processing,wallet,15.53,5
1817,955,2024-11-20 14:10:59,completed,wallet,17.42,0
1818,1477,2024-05-29 07:59:42,cancelled,cod,0.0,0
1819,1109,2024-04-01 18:27:29,completed,paypal,6.68,0
1820,1049,2024-05-26 12:45:20,completed,cod,6.73,5
1821,325,2024-03-19 12:36:58,completed,paypal,3.46,0
1822,1681,2025-03-23 12:22:55,completed,upi,20.8,5
1823,1181,2023-12-06 11:29:30,completed,credit_card,13.81,0
1824,1235,2023-02-05 04:57:35,returned,cod,8.61,0
1825,1917,2023-11-09 20:51:25,completed,credit_card,13.6,20
1826,568,2024-05-10 03:04:13,shipped,wallet,16.37,0
1827,297,2024-06-27 19:06:48,processing,cod,18.57,0
1828,685,2023-01-01 21:51:59,completed,paypal,10.65,20
1829,1566,2023-05-25 16:59:54,shipped,paypal,9.61,15
1830,496,2024-10-09 03:03:34,completed,debit_card,15.3,15
1831,523,2023-05-14 13:15:38,completed,credit_card,1.35,15
1832,2214,2024-04-07 09:37:14,completed,paypal,2.52,0
1833,771,2025-01-13 14:24:37,completed,paypal,7.5,20
1834,1287,2023-09-21 07:48:25,completed,upi,0.74,0
1835,1243,2023-09-13 08:25:57,completed,cod,11.88,15
1836,556,2024-02-19 00:20:38,completed,wallet,14.57,15
1837,1261,2024-02-08 04:05:49,pendingg,upi,11.34,5
1838,1127,2024-12-09 12:47:03,processing,paypal,19.56,0
1839,155,2025-06-03 04:01:05,completed,wallet,2.65,0
1840,952,2025-06-03 16:25:07,shipped,upi,8.91,10
1841,1417,2023-09-26 00:31:30,completed,cod,1.21,0
1842,381,2023-10-08 18:11:19,completed,paypal,1.85,0
1843,396,2024-09-13 18:18:52,completed,credit_card,18.82,0
1844,827,2024-12-01 20:13:26,processing,cod,12.95,10
1845,85,2023-04-15 00:57:45,processing,paypal,8.16,20
1846,1705,2024-04-11 11:59:35,completed,cod,11.17,0
1847,1761,2024-11-27 16:12:07,completed,upi,18.06,20
1848,301,2023-08-06 16:41:01,completed,paypal,9.83,0
1849,1907,2023-01-29 18:30:11,completed,cod,4.22,20
1850,1751,2026-11-21 00:00:00,shipped,upi,11.46,0
1851,381,2023-06-09 00:07:06,completed,paypal,5.85,0
1852,264,2023-01-29 01:39:09,processing,paypal,11.92,0
1853,614,2024-07-19 07:52:25,returned,cod,10.84,0
1854,403,2024-06-04 01:05:23,shipped,credit_card,7.89,0
1855,1130,2024-05-28 08:30:13,returned,upi,12.54,0
1856,1601,2024-03-25 06:23:27,cancelled,paypal,0.0,0
1857,776,2025-04-04 07:49:15,completed,debit_card,13.33,0
1858,1540,2023-05-09 05:37:01,completed,cod,9.01,15
1859,46,2024-06-26 06:27:29,completed,paypal,1.26,0
1860,1792,2025-06-24 03:19:25,completed,debit_card,15.39,5
1861,1969,2025-05-26 02:47:34,completed,credit_card,13.47,15
1862,227,2023-05-30 12:00:16,completed,debit_card,5.51,15
1863,1387,2024-09-30 23:21:12,completed,upi,21.92,10
1864,860,2024-12-07 10:33:15,completed,wallet,21.71,15
1865,1035,2023-02-05 03:33:14,completed,credit_card,6.9,0
1866,1028,2025-01-31 21:43:08,completed,credit_card,18.32,0
1867,288,2023-08-02 22:52:05,completed,debit_card,5.82,10
1868,1327,2024-01-14 23:53:47,completed,paypal,18.5,10
1869,1769,2024-08-12 22:00:46,completed,credit_card,19.44,0
1870,869,2024-04-14 17:04:33,completed,upi,14.13,10
1871,1514,2023-07-26 19:44:11,returned,wallet,2.79,0
1872,1328,2024-04-19 22:04:25,completed,upi,15.2,20
1873,908,2023-06-25 19:45:01,shipped,paypal,1.05,20
1874,1959,2024-07-27 17:56:05,shipped,wallet,20.02,0
1875,997,2023-03-03 14:56:35,completed,wallet,12.76,0
1876,263,2024-01-08 15:15:00,cancelled,paypal,0.0,15
1877,1633,2025-03-02 10:52:35,returned,wallet,12.78,0
1878,1997,2025-02-12 04:19:16,shipped,credit_card,3.44,5
1879,107,2024-03-21 04:56:14,shipped,wallet,10.09,0
1880,1835,2024-01-01 03:33:17,completed,credit_card,14.09,20
1881,62,2024-12-16 00:33:47,shipped,upi,14.12,20
1882,310,2025-01-01 07:03:50,completed,wallet,4.04,15
1883,657,2023-08-31 08:35:00,completed,wallet,5.93,5
1884,86,2024-12-11 20:54:55,completed,wallet,2.35,0
1885,1275,2023-10-31 02:53:07,completed,upi,16.02,0
1886,56,2023-02-21 15:31:49,shipped,cod,8.26,5
1887,502,2023-10-17 17:15:57,completed,upi,6.93,10
1888,68,2025-02-08 08:44:12,cancelled,wallet,0.0,0
1889,1491,2024-09-09 12:05:38,completed,wallet,14.11,15
1890,303,2023-11-23 19:18:39,completed,cod,17.64,5
1891,571,2023-06-20 07:50:31,shipped,upi,15.93,0
1892,781,2023-05-01 05:39:19,shipped,credit_card,6.86,15
1893,68,2023-09-17 08:36:31,completed,credit_card,7.26,0
1894,1656,2024-09-09 01:33:26,completed,paypal,19.19,0
1895,1457,2023-09-24 04:57:36,completed,credit_card,8.92,0
1896,908,2024-05-28 04:18:15,completed,credit_card,10.78,0
1897,1667,2023-10-30 03:44:56,completed,credit_card,7.74,15
1898,1663,2023-08-11 07:54:48,completed,wallet,9.0,20
1899,1148,2023-02-25 09:15:55,completed,paypal,3.12,0
1900,360,2023-08-12 12:15:13,returned,cod,6.12,10
1901,1787,2025-03-04 10:30:33,shipped,upi,3.82,10
1902,1885,2023-04-27 23:36:16,completed,credit_card,13.2,10
1903,1482,2023-10-02 22:51:14,returned,paypal,18.24,0
1904,714,2024-01-05 21:28:55,completed,cod,19.03,0
1905,1669,2023-04-17 09:43:29,completed,paypal,18.33,20
1906,306,2025-06-12 04:08:17,shipped,upi,1.45,15
1907,1349,2023-01-06 22:22:29,completed,cod,15.62,10
1908,1987,2024-08-10 12:58:37,shipped,paypal,7.81,10
1909,481,2024-11-30 12:51:40,shipped,wallet,5.54,0
1910,371,2023-08-14 10:40:32,completed,wallet,2.37,15
1911,485,2025-05-19 04:21:46,completed,debit_card,10.43,0
1912,462,2023-04-12 15:43:15,returned,wallet,21.26,5
1913,1773,2023-11-25 01:14:55,shipped,debit_card,7.12,0
1914,622,2024-06-22 09:07:43,shipped,wallet,21.56,20
1915,889,2023-06-22 09:35:55,completed,upi,1.8,0
1916,991,2023-01-07 07:24:44,shipped,debit_card,17.7,0
1917,795,2024-12-01 16:24:39,completed,debit_card,18.79,0
1918,1262,2023-06-14 05:18:02,cancelled,wallet,0.0,5
1919,745,2024-06-19 04:38:35,completed,paypal,17.58,0
1920,902,2024-10-11 14:19:52,shipped,credit_card,5.68,0
1921,116,2023-12-05 18:10:22,shipped,cod,4.09,0
1922,1433,2024-07-20 15:23:56,completed,upi,9.0,10
1923,1030,2025-02-11 13:35:02,completed,upi,8.16,0
1924,1243,2024-02-14 14:18:08,completed,cod,12.62,5
1925,1436,2024-04-09 19:05:45,completed,wallet,2.61,0
1926,1791,2023-02-21 12:51:05,completed,paypal,20.02,10
1927,1902,2023-01-31 15:43:00,completed,upi,20.55,20
1928,1,2025-06-24 07:34:20,shipped,credit_card,13.67,0
1929,575,2024-09-26 00:31:43,shipped,wallet,16.29,5
1930,1204,2023-08-11 23:28:02,completed,cod,0.62,0
1931,1266,2023-02-13 08:43:32,returned,upi,15.45,0
1932,1841,2025-05-16 23:34:58,completed,upi,7.54,10
1933,1146,2023-08-03 04:27:03,completed,credit_card,8.92,20
1934,994,2025-01-21 21:58:49,shipped,paypal,15.8,15
1935,1743,2025-04-05 08:57:13,processing,upi,14.63,10
1936,1688,2023-02-12 08:49:02,cancelled,debit_card,0.0,10
1937,1241,2023-10-21 23:55:57,cancelled,debit_card,0.0,10
1938,1298,2024-06-19 22:40:54,shippd,cod,14.14,15
1939,483,2025-06-14 06:40:53,processing,credit_card,0.54,20
1940,1181,2024-08-27 14:33:38,shipped,debit_card,21.18,0
1941,915,2024-02-26 00:33:11,completed,wallet,12.09,5
1942,926,2024-12-09 18:44:03,shipped,paypal,16.46,15
1943,1541,2024-12-06 01:57:39,completed,paypal,21.86,0
1944,1578,2023-11-25 15:20:03,completed,paypal,2.28,5
1945,1151,2023-10-03 02:09:58,cancelled,paypal,0.0,5
1946,1836,2025-05-30 12:35:48,completed,upi,8.02,0
1947,1196,2024-07-10 07:00:36,completed,wallet,0.1,0
1948,846,2025-02-20 12:09:47,completed,paypal,8.31,10
1949,606,2023-06-08 18:41:29,shipped,wallet,14.06,0
1950,276,2025-02-04 05:48:30,completed,paypal,11.25,0
1951,1235,2023-04-14 08:49:04,completed,wallet,14.25,15
1952,1123,2023-05-20 12:32:07,completed,debit_card,16.86,0
1953,53,2025-05-26 23:14:39,shipped,credit_card,6.92,0
1954,1065,2023-11-20 00:26:51,shipped,cod,16.18,0
1955,1854,2024-04-02 08:19:46,cancelled,wallet,0.0,5
1956,686,2023-07-07 15:38:51,completed,upi,16.7,0
1957,1110,2024-02-12 20:43:57,completed,cod,6.89,20
1958,1718,2023-06-21 12:43:37,completed,paypal,13.16,5
1959,23,2023-09-21 15:13:30,completed,debit_card,0.6,10
1960,1152,2024-06-21 15:07:40,shipped,upi,7.89,20
1961,668,2023-09-06 07:07:06,completed,paypal,1.79,5
1962,1581,2024-10-08 15:17:16,shipped,cod,14.21,20
1963,1796,2025-05-22 16:45:50,cancelled,upi,0.0,0
1964,1275,2023-01-27 11:56:36,processing,cod,6.48,0
1965,565,2023-11-22 14:55:33,completed,credit_card,18.47,15
1966,1287,2024-06-03 21:29:48,shipped,upi,13.56,10
1967,217,2023-07-26 04:07:07,completed,upi,9.52,15
1968,215,2024-01-08 13:11:39,cancelled,wallet,0.0,20
1969,1842,2023-03-27 12:56:08,completed,debit_card,14.94,5
1970,530,2024-04-19 01:14:45,processing,cod,1.5,0
1971,169,2025-01-08 21:51:50,completed,cod,2.15,20
1972,515,2023-08-24 12:27:30,completed,credit_card,15.76,20
1973,1686,2025-01-11 18:45:51,shipped,debit_card,3.55,10
1974,326,2023-05-17 02:18:41,completed,paypal,19.34,15
1975,1412,2025-06-17 13:11:40,shipped,credit_card,20.06,20
1976,1387,2024-12-05 20:46:40,shipped,wallet,0.28,0
1977,1327,2026-12-04 00:00:00,shipped,debit_card,6.73,5
1978,1031,2023-10-06 07:34:22,completed,wallet,13.72,0
1979,158,2024-07-06 12:03:31,cancelled,credit_card,0.0,20
1980,295,2024-12-26 02:27:57,completed,debit_card,4.89,5
1981,1101,2024-06-25 20:41:31,completed,upi,21.86,0
1982,397,2025-01-07 05:35:29,completed,debit_card,13.11,10
1983,477,2024-11-15 13:02:36,completed,wallet,6.49,15
1984,806,2024-06-06 23:49:39,shipped,upi,8.27,20
1985,1219,2023-03-25 04:46:29,completed,wallet,20.36,0
1986,787,2023-07-15 05:47:38,cancelled,credit_card,0.0,5
1987,1418,2023-03-09 03:55:36,processing,debit_card,8.06,10
1988,223,2024-10-27 04:24:19,completed,debit_card,19.54,10
1989,1123,2023-02-11 13:19:12,completed,wallet,16.46,0
1990,119,2024-04-16 01:35:01,completed,paypal,8.88,0
1991,900,2025-03-22 13:55:03,cancelled,paypal,0.0,0
1992,146,2025-05-24 02:24:11,completed,debit_card,9.66,0
1993,1622,2024-07-25 21:43:18,shipped,credit_card,17.64,10
1994,591,2024-04-29 07:23:52,completed,cod,21.07,0
1995,1812,2023-02-22 14:29:36,cancelled,cod,0.0,5
1996,117,2025-05-07 07:54:56,processing,debit_card,21.36,0
1997,1669,2024-11-18 10:22:47,completed,upi,1.21,10
1998,7,2025-03-29 02:50:19,processing,credit_card,0.14,0
1999,272,2023-07-01 07:35:50,completed,cod,0.92,0
2000,1861,2023-04-16 21:17:56,completed,wallet,12.94,0
2001,307,2023-08-24 19:50:28,completed,debit_card,20.07,10
2002,519,2024-04-13 05:50:49,completed,credit_card,21.39,15
2003,708,2026-11-11 00:00:00,completed,wallet,16.88,5
2004,907,2025-02-12 04:59:35,processing,debit_card,0.05,0
2005,1136,2023-01-17 21:32:33,completed,paypal,13.47,0
2006,1552,2024-11-09 20:18:11,completed,wallet,13.39,5
2007,1987,2024-05-13 05:31:44,processing,upi,7.57,5
2008,343,2024-12-24 06:27:10,completed,debit_card,11.46,20
2009,594,2024-10-27 09:52:57,completed,credit_card,4.16,15
2010,479,2024-08-20 16:23:24,shipped,cod,6.47,0
2011,1073,2024-10-07 06:58:32,shipped,paypal,13.31,15
2012,813,2023-04-24 18:01:41,completed,upi,10.6,0
2013,1534,2025-03-31 17:28:50,completed,credit_card,7.78,10
2014,132,2024-08-07 16:11:50,shipped,paypal,0.5,5
2015,688,2024-09-08 16:29:01,completed,wallet,4.15,0
2016,1223,2025-02-20 06:55:14,cancelled,credit_card,0.0,0
2017,275,2023-12-09 21:49:36,completed,paypal,16.07,0
2018,1707,2024-05-01 04:37:12,cancelled,paypal,0.0,15
2019,1244,2024-12-12 20:44:37,completed,debit_card,4.12,20
2020,819,2023-07-04 00:14:59,processing,cod,7.08,0
2021,362,2023-11-30 22:02:21,completed,wallet,18.37,0
2022,1420,2023-11-17 05:38:44,processing,debit_card,2.32,20
2023,912,2024-06-29 08:17:56,completed,cod,4.31,0
2024,1122,2025-01-08 19:32:31,cancelled,wallet,0.0,10
2025,1837,2023-09-28 11:05:43,completed,debit_card,13.44,20
2026,1093,2025-01-08 21:19:45,completed,upi,7.27,0
2027,725,2023-02-26 03:00:40,completed,wallet,20.53,0
2028,651,2024-04-29 22:45:46,completed,debit_card,2.19,0
2029,1678,2024-07-04 01:58:38,completed,upi,16.16,0
2030,1981,2024-12-01 04:23:24,completed,wallet,19.55,5
2031,1821,2024-01-12 06:48:56,completed,wallet,7.77,15
2032,862,2025-03-07 18:10:25,completed,wallet,4.6,5
2033,581,2025-03-10 17:02:00,completed,upi,1.1,0
2034,1295,2023-12-03 16:18:58,completed,wallet,14.89,15
2035,1953,2025-04-09 23:37:12,shipped,paypal,0.06,20
2036,1603,2023-05-15 09:14:38,shipped,debit_card,11.23,20
2037,1461,2025-01-29 11:53:21,completed,paypal,7.54,0
2038,961,2023-05-29 13:41:04,completed,upi,3.79,0
2039,26,2025-01-05 09:15:36,completed,cod,9.7,5
2040,1351,2023-10-02 19:03:49,completed,paypal,11.22,5
2041,1358,2024-10-07 21:42:45,completed,upi,15.17,0
2042,940,2023-07-30 05:52:30,shipped,upi,9.27,5
2043,1751,2025-01-26 12:24:52,completed,wallet,19.71,15
2044,376,2025-01-11 13:03:45,completed,debit_card,15.12,0
2045,809,2024-03-13 04:45:34,shipped,cod,20.51,5
2046,1879,2024-04-01 06:15:03,shipped,upi,12.96,0
2047,1374,2025-03-13 17:39:57,completed,cod,21.37,10
2048,198,2024-02-28 10:33:54,completed,upi,8.23,0
2049,109,2024-01-22 08:31:02,shipped,wallet,1.55,0
2050,233,2023-11-01 17:23:32,shipped,credit_card,21.85,15
2051,1686,2025-06-14 09:03:29,shipped,credit_card,3.92,0
2052,98,2023-02-15 21:13:21,completed,upi,0.7,5
2053,1283,2024-11-14 05:58:05,completed,upi,3.57,0
2054,178,2025-01-15 21:03:19,returned,upi,15.04,5
2055,563,2024-08-28 01:01:59,shipped,wallet,21.42,0
2056,719,2025-01-22 05:37:08,completed,cod,19.84,5
2057,1240,2023-05-15 04:48:59,shipped,wallet,18.98,5
2058,1765,2024-10-20 11:53:36,shipped,debit_card,9.73,20
2059,588,2024-10-20 02:12:34,completed,wallet,13.13,15
2060,1403,2023-11-18 14:07:55,completed,upi,11.69,20
2061,1035,2023-06-23 09:40:03,completed,upi,8.15,0
2062,489,2024-08-03 03:18:11,completed,paypal,8.14,15
2063,413,2025-05-12 20:07:21,shipped,upi,21.16,0
2064,1467,2025-03-31 11:53:05,completed,upi,14.42,0
2065,307,2024-06-20 17:05:41,returned,wallet,9.54,10
2066,682,2023-02-27 16:52:05,processing,wallet,13.9,0
2067,428,2024-03-25 10:27:32,cancelled,wallet,0.0,0
2068,316,2024-09-26 07:29:03,completed,credit_card,9.89,5
2069,1945,2025-06-10 22:12:03,completed,debit_card,15.23,0
2070,241,2023-03-27 22:56:10,completed,cod,15.24,5
2071,1099,2024-09-27 03:17:19,completed,paypal,0.47,0
2072,813,2025-03-24 01:38:51,completed,wallet,15.55,20
2073,1434,2025-06-02 01:06:31,shipped,paypal,15.18,0
2074,1532,2023-12-14 04:15:55,shipped,debit_card,18.4,20
2075,290,2024-10-28 20:43:11,cancelled,credit_card,0.0,20
2076,976,2024-10-13 15:08:11,returned,wallet,9.61,10
2077,1330,2023-01-16 04:14:11,completed,credit_card,3.41,0
2078,1199,2023-09-01 13:02:14,processing,paypal,20.76,0
2079,1274,2025-06-07 06:37:52,shipped,upi,12.41,0
2080,28,2024-06-26 12:06:53,shipped,paypal,15.58,0
2081,1184,2023-12-23 01:15:53,completed,debit_card,11.99,20
2082,389,2023-06-15 23:06:07,completed,paypal,15.44,10
2083,1790,2024-01-11 15:24:51,cancelled,paypal,0.0,5
2084,1408,2024-08-02 01:26:38,completed,credit_card,7.4,5
2085,633,2024-02-27 20:55:09,cancelled,credit_card,0.0,0
2086,114,2024-07-13 08:45:59,completed,cod,18.76,15
2087,1196,2023-05-30 11:19:38,completed,upi,3.34,10
2088,1576,2024-04-24 05:01:29,shipped,credit_card,2.22,20
2089,333,2024-01-24 04:35:42,cancelled,debit_card,0.0,0
2090,1532,2024-06-02 07:50:23,completed,paypal,19.96,10
2091,553,2023-12-10 02:41:08,returned,paypal,9.99,0
2092,699,2024-01-28 07:15:26,unknown,paypal,9.13,0
2093,1017,2024-10-23 02:00:15,shipped,cod,13.19,0
2094,781,2024-10-28 11:48:04,completed,wallet,2.37,15
2095,169,2023-11-07 03:54:30,returned,credit_card,17.94,5
2096,609,2024-04-21 11:14:34,processing,upi,3.76,0
2097,710,2025-03-22 06:34:32,shipped,paypal,14.55,0
2098,400,2025-01-10 11:39:22,shipped,upi,7.64,0
2099,648,2024-02-09 23:38:12,completed,wallet,2.77,0
2100,1704,2024-08-14 07:04:30,cancelled,paypal,0.0,0
2101,1927,2023-06-19 14:22:49,cancelled,paypal,0.0,5
2102,147,2025-02-02 08:37:35,shippd,cod,8.24,15
2103,203,2024-03-10 14:43:34,shipped,cod,17.05,10
2104,1066,2025-03-16 14:03:30,completed,cod,3.08,5
2105,789,2024-03-03 22:23:58,completed,credit_card,8.31,0
2106,1688,2024-08-09 14:30:49,returned,upi,4.03,0
2107,479,2024-07-08 00:26:02,processing,wallet,20.04,0
2108,1298,2024-08-13 01:38:14,shipped,cod,15.54,0
2109,1437,2023-11-07 20:48:20,completed,wallet,21.52,0
2110,418,2024-07-13 05:46:34,shipped,cod,14.22,0
2111,210,2023-09-10 06:28:10,shipped,cod,14.77,5
2112,431,2023-05-05 17:13:03,completed,credit_card,5.4,15
2113,1459,2023-12-25 22:47:38,cancelled,cod,0.0,15
2114,1922,2024-06-14 15:41:46,cancelled,credit_card,0.0,0
2115,778,2024-10-14 09:52:12,completed,cod,15.92,15
2116,1824,2023-06-09 09:11:25,completed,paypal,2.35,0
2117,845,2023-07-18 05:48:10,completed,upi,2.34,15
2118,1001,2025-04-24 09:24:52,completed,credit_card,16.85,0
2119,612,2023-10-17 06:08:59,completed,debit_card,7.43,20
2120,507,2023-10-01 09:19:22,completed,paypal,7.45,5
2121,1229,2024-08-02 13:19:39,shipped,cod,21.81,10
2122,74,2023-08-09 14:53:10,completed,paypal,11.43,5
2123,1034,2024-09-16 05:24:19,completed,cod,8.12,10
2124,173,2024-04-18 07:54:49,completed,cod,20.57,15
2125,1355,2023-08-12 12:56:15,completed,wallet,12.01,10
2126,567,2024-06-01 22:53:50,completed,cod,9.53,5
2127,1780,2025-06-27 09:00:30,completed,wallet,2.28,0
2128,1988,2024-09-15 18:28:16,processing,debit_card,3.78,5
2129,27,2024-03-25 07:30:32,completed,upi,6.23,15
2130,886,2025-02-20 13:27:09,completed,wallet,12.08,0
2131,1100,2023-03-02 18:41:14,completed,cod,16.76,5
2132,1226,2026-11-25 00:00:00,completed,debit_card,10.29,5
2133,492,2023-12-19 21:15:49,completed,paypal,20.92,10
2134,1105,2024-04-12 19:09:19,completed,credit_card,8.1,0
2135,638,2025-06-01 23:08:44,completed,wallet,7.54,20
2136,436,2023-08-05 05:57:56,shipped,cod,14.52,15
2137,646,2025-05-04 01:19:26,shipped,credit_card,14.72,5
2138,402,2023-04-29 12:33:11,completed,upi,11.07,0
2139,710,2023-07-14 18:06:31,shipped,upi,20.56,0
2140,1350,2024-04-20 00:13:10,shipped,upi,13.11,5
2141,1509,2025-05-04 15:00:50,processing,credit_card,3.76,5
2142,1997,2024-10-07 22:27:32,processing,cod,20.87,15
2143,939,2025-05-29 17:32:15,completed,credit_card,16.57,10
2144,1632,2023-03-09 05:47:52,completed,wallet,19.33,0
2145,1281,2024-07-17 08:07:58,processing,credit_card,15.27,0
2146,1270,2025-06-23 23:32:19,shipped,debit_card,11.9,15
2147,785,2024-09-25 23:08:21,completed,cod,8.29,5
2148,1141,2024-04-09 02:38:45,shipped,cod,15.47,0
2149,2102,2025-03-15 05:59:30,cancelled,credit_card,0.0,0
2150,1967,2024-11-11 10:20:46,completed,wallet,7.43,0
2151,2000,2024-02-14 15:31:13,completed,credit_card,14.83,10
2152,1825,2024-10-26 15:09:39,completed,upi,0.31,15
2153,1231,2024-02-20 22:30:27,completed,cod,4.63,0
2154,1637,2023-07-04 06:29:21,processing,upi,9.03,10
2155,1705,2023-06-06 21:34:54,completed,wallet,18.97,15
2156,1693,2023-03-24 14:41:24,completed,wallet,8.16,0
2157,101,2023-08-10 22:11:38,completed,upi,11.63,15
2158,1676,2024-02-01 22:16:39,returned,cod,0.67,10
2159,1289,2023-05-24 11:19:22,completed,paypal,16.73,0
2160,1475,2023-12-18 04:48:24,completed,credit_card,13.61,0
2161,797,2024-08-29 03:23:59,completed,credit_card,8.53,15
2162,1814,2023-04-21 01:45:24,completed,cod,3.07,20
2163,1599,2025-06-05 13:28:49,completed,debit_card,0.56,10
2164,1197,2024-04-02 13:27:28,completed,debit_card,1.5,10
2165,868,2025-03-29 17:03:45,completed,credit_card,15.35,20
2166,81,2024-07-22 20:24:00,completed,debit_card,18.3,0
2167,288,2023-03-02 13:19:05,completed,wallet,0.39,0
2168,1735,2024-01-05 04:03:42,cancelled,wallet,0.0,10
2169,419,2024-03-11 08:49:31,completed,wallet,18.5,10
2170,2226,2025-01-31 04:04:43,cancelled,paypal,0.0,20
2171,293,2024-12-17 01:31:26,completed,debit_card,8.69,20
2172,1069,2024-10-14 09:48:54,completed,upi,2.93,10
2173,1467,2025-06-05 07:24:10,cancelled,wallet,0.0,5
2174,1093,2025-01-03 23:07:52,completed,debit_card,5.84,20
2175,1887,2024-03-08 10:45:42,completed,credit_card,2.23,0
2176,1899,2023-10-15 07:56:14,shipped,debit_card,5.12,10
2177,607,2024-08-24 05:37:20,completed,wallet,14.64,0
2178,442,2024-06-29 09:50:44,returned,wallet,8.75,0
2179,1553,2024-06-17 12:01:38,completed,paypal,6.55,0
2180,1643,2023-10-19 02:13:52,completed,cod,3.94,10
2181,980,2024-09-01 14:25:08,completed,upi,4.06,15
2182,1892,2025-01-18 04:22:37,completed,paypal,20.58,5
2183,694,2024-11-12 22:40:59,completed,credit_card,17.07,10
2184,1736,2025-05-19 03:24:26,completed,debit_card,14.67,5
2185,1285,2023-04-16 13:43:11,completed,upi,9.71,5
2186,1367,2025-04-17 20:55:14,completed,wallet,15.72,0
2187,827,2023-09-30 12:59:26,completed,upi,7.27,10
2188,1724,2025-01-22 07:23:53,completed,upi,14.54,5
2189,949,2023-02-27 11:14:08,cancelled,paypal,0.0,15
2190,1845,2024-08-04 01:51:36,shipped,cod,7.95,5
2191,169,2024-03-07 21:24:24,completed,cod,5.59,15
2192,386,2023-07-17 21:35:51,shipped,wallet,5.3,5
2193,972,2023-06-16 06:19:21,completed,debit_card,5.71,0
2194,1672,2024-10-09 06:41:01,processing,wallet,21.66,10
2195,627,2025-06-29 04:17:32,completed,cod,2.03,0
2196,284,2025-02-27 20:30:39,completed,credit_card,7.14,20
2197,17,2023-01-02 21:34:57,processing,upi,8.18,10
2198,883,2023-02-11 07:07:17,completed,cod,16.43,0
2199,449,2023-05-01 14:09:25,processing,debit_card,4.8,0
2200,1255,2024-10-13 18:32:16,completed,debit_card,14.97,0
2201,1113,2023-07-05 14:48:59,completed,paypal,10.28,15
2202,898,2023-04-18 19:26:27,processing,wallet,21.89,20
2203,204,2023-01-20 12:17:31,completed,cod,14.94,10
